A_Name_Ch,A_Summary,A_Keywords,A_AlsoKnown,A_Geo,A_Location,A_POIGroup,A_Name_En,A_Name_Latin,A_Phylum,A_Class,A_Order,A_Family,A_Conservation,A_Distribution,A_Habitat,A_Feature,A_Behavior,A_Diet,A_Crisis,A_Interpretation,A_Theme_Name,A_Theme_URL,A_Adopt,A_Code,A_Pic01_ALT,A_Pic01_URL,A_Pic02_ALT,A_Pic02_URL,A_Pic03_ALT,A_Pic03_URL,A_Pic04_ALT,A_Pic04_URL,A_pdf01_ALT,A_pdf01_URL,A_pdf02_ALT,A_pdf02_URL,A_Voice01_ALT,A_Voice01_URL,A_Voice02_ALT,A_Voice02_URL,A_Voice03_ALT,A_Voice03_URL,A_Vedio_URL,A_Update,A_CID
紅耳龜,,,,MULTIPOINT ((121.5902773 24.9931994)),溫帶動物區,,Red-eared slider,Trachemys scripta elegans,脊索動物門,爬蟲綱,龜鱉目,澤龜科,,美國、墨西哥經中南美洲至哥倫比亞北部及委內瑞拉間，引進臺灣已有20年以上的歷史，野外族群已建立。,生活於池塘、溪澗、湖泊、水流緩慢的河流等地。,綠色皮膚上綴有黃色斑紋，在16個亞種變化很大。﹝ex：密西西比紅耳龜肋盾上有黃色條紋，眼部後方亦有明顯的黃色大斑點，腹甲亦呈黃色，並具黑色斑點。﹞頭部有一條明顯的紅色條紋，橢圓的背甲通常為綠色，並綴有淺色斑紋，後肢有蹼。雄龜除尾部粗大外，前腳趾趾甲特別長；雌龜大於雄龜。,適應力強，對水質要求度不高，喜愛底質為細泥且水生植物茂密的環境。,幼龜時，肉食性傾向強；長成後則草肉食皆可。雜食性，主要吃小魚、甲殼類及軟體動物如螃蟹、蝦、螺、蜆貝、蛙、蝌蚪、水生植物等。,因為廣泛地被人飼養，自然亦廣泛地被遺棄於全世界的池塘等地方內。在臺灣不到20年間已完全本土化而逐漸取代了最普遍的斑龜成為臺灣最普遍的龜類。,,,,,Slider-RE,紅耳龜,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Slider-RE/Slider-RE_Pic01.jpg,紅耳龜,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Slider-RE/Slider-RE_Pic02.jpg,紅耳龜,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Slider-RE/Slider-RE_Pic03.jpg,紅耳龜,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Slider-RE/Slider-RE_Pic04.jpg,,,,,,,,,,,,2015/11/23,239
美洲野牛,,,,MULTIPOINT ((121.5893385 24.9929551)),溫帶動物區,,American Bison,Bison bison,脊索動物門,哺乳綱,偶蹄目,牛科,,墨西哥北部、美國大陸至加拿大西部。,草原。,體重：450~1350㎏；體長：210~350㎝；尾長：50~60㎝；肩高：260~280㎝。頭部、肩部及前腳均覆有捲屈之鬃毛。其臀部狹窄，雄性肩部有肉質突起，雌性則較不明顯。,群聚生活。嗅、聽覺好，母牛居領導地位。奔跑時速可達40～50公里，會隨著季節性遷移，冬季為了尋求比較好的覓食場所，會有幾百公里遠的季節性遷徙。七月南移過冬，隔年初春返北。遇敵時快速前衝極具傷害性。清晨、黃昏最活躍，喜泥沼中打滾，在樹幹或大石邊磨擦身體驅除寄生蟲。,草食性。(夏)草(冬)青苔及掘出之乾草。,美洲野牛一度因白人在美洲西部的開拓活動，在60年間從上千萬頭被屠殺剩下500多頭。1890年美國政府緊急立法禁止獵殺野牛，並劃定保護區保護美洲野牛和印地安族群文化。,,,,,Bison,美洲野牛,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Bison/Bison_Pic01.jpg,美洲野牛,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Bison/Bison_Pic02.jpg,美洲野牛,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Bison/Bison_Pic03.jpg,美洲野牛,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Bison/Bison_Pic04.jpg,,,,,,,,,,,,2015/11/23,240
黑尾草原犬鼠,,,,MULTIPOINT ((121.5890408 24.9921553)),溫帶動物區,,Black-tailed prairie dog,Cynomys ludovicianus,脊索動物門,哺乳綱,囓齒目,松鼠科,,德州中南部至加拿大美國邊境間,乾燥的草原或沙漠,體型似兔子，耳朵小，比例上大而圓的黑色眼睛，尾巴為黑色。,一生有一半以上的時間在自己挖的地道中度過。群居，仍各有領域，每家包含1隻雄犬鼠、3-4隻雌犬鼠和牠們的幼鼠。很好的視力及聽力、也會發出多種不同的吠叫聲。不冬眠，但秋天時草原犬鼠會努力加餐飯儲存脂肪，以便度過食物缺乏的季節。,雜食性。吃種子、莖、根和葉，有時會吃蟲。,他們常生存在農場或牧場，但因為他們會破壞地景，在20世紀的時候不受到歡迎，因為寵物的獵殺導致，約98%的犬鼠消失。,,,,,PrairieDog,黑尾草原犬鼠,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/PrairieDog/PrairieDog_Pic01.jpg,黑尾草原犬鼠,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/PrairieDog/PrairieDog_Pic02.jpg,黑尾草原犬鼠,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/PrairieDog/PrairieDog_Pic03.jpg,黑尾草原犬鼠,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/PrairieDog/PrairieDog_Pic04.jpg,,,,,,,,,,,,2015/11/23,241
小貓熊,,,,MULTIPOINT ((121.5889429 24.99243)),溫帶動物區,,Lesser Panda,Ailurus fulgens,脊索動物門,哺乳綱,食肉目,浣熊科,,海拔2000公尺以上的森林，主要分布於四川、雲南及尼泊爾北部。,叢林。,外觀既像熊又像貓，故名。身上大部分為深棕色，四肢為黑色，蹠底顏色較淡，且有毛可防滑，眼睛邊緣為黑色，尾部則為環狀黑白相間。,睡覺的姿態似犬貓般捲曲，將尾部繞過頭頂，或是以一肢支撐身體，將頭部縮在兩腿間的胸下休息。生性溫馴、好奇，善於攀爬，但也常在地面覓食。牠們通常以成對或家庭為單位活動，會發出短哨音或吱吱聲，激怒時則會以後肢站立，並發出尖銳的嘶嘶聲。當牠們興奮時會從肛門腺釋放出麝香的氣味。牠們也會利用肛門腺在物體上摩擦以留下氣味做為領域性的標示記號。,雜食。吃竹葉、筍尖、草、根、果實、橡實，以及昆蟲、小鳥、蛋、小型鼠類等。,1、森林過度採伐，棲地被破壞。 2、作為一種傳統的“毛皮獸”被大量獵捕。 3、熊貓犬瘟熱等傳染病和十餘種寄生蟲病，導致許多小熊貓死亡。,,,,,RedPanda,小貓熊,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/RedPanda/RedPanda_Pic01.jpg,小貓熊,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/RedPanda/RedPanda_Pic02.jpg,小貓熊,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/RedPanda/RedPanda_Pic03.jpg,小貓熊,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/RedPanda/RedPanda_Pic04.jpg,,,,,,,,,,,,2015/11/23,242
蒙古野馬,,,,MULTIPOINT ((121.589313 24.9936564)),溫帶動物區,,Przewalski's wild horse,Equus przewalskii,脊索動物門,哺乳綱,奇蹄目,馬科,,蒙古西南部，尤其是戈壁沙漠及阿爾泰山一帶,開闊平原和半沙漠地區。,有短而直立的鬃毛，不同於家馬的鬃毛是長而下垂的。,在秋季時牠們會向南遷移數百公里至天山東側，而於次年春天北返。牠們可以忍受3－4天不喝水。馬奔跑時，可以每小時70公里速度跑一段短距離，穩定而持久的跑速是每小時50公里。,青草、樹枝及水果。,蒙古野馬在1976年被ＩＵＣＮ（International Union for the Conservation of Nature）列為瀕臨絕種動物。牠亦是名列ＣＩＴＩＥＳ附錄Ｉ的瀕臨絕種動物。　蒙古野馬是瀕絕動物在動物園及保護區中繁殖，最典型成功的例子。二次大戰之前，全世界約有40隻圈養蒙古野馬，至大戰末期更降為31隻。1960年，由布拉格動物園開始出版蒙古野馬國際血統書。雖然圈養隻數持續在增加，但因整個圈養族群，追溯到起始僅來自12隻蒙古野馬，（其中11隻於1899至1901年間由野外捕獲，另一隻於1947年，由野外捕獲）故近親交配所引起的衰退現象，十分嚴重。早夭、壽命不超過20歲、出生率下降、抵抗力下降等現象均開始出現。　雖然我們還不知道如何確保蒙古野馬的長久存在，但是下列措施，卻是我們必須要注意到的：１. 蒙古野馬在買賣的時候，常常是將血緣相近的動物一齊成對賣出。這種做法，會使子代的近親交配係數增高，種的品質惡化，因而危害到種的保存。所以這種交易方式，應加以避免。２. 公馬對近親交配係數的影響，比母馬更大。但是過剩的公馬，往往是動物園的「問題」。成立一個或更多的公馬「貯存庫」，以及促進動物園間更密切的合作，以交換不同血緣的物，都是實際可行的方法。３. 動物應優先飼養在能夠提供較大場地的動物園，因為較大的場地，對動物的繁殖較有利，也較合於其在野外的習性。４. 應在保護區中建立可自由移動的動物群，並且應在動物族群衰退至無法復育以前，及早建立。蒙古野馬親近交配引起的衰退，凸顯了遺傳管理及訂定生殖計劃的重要性。此一珍貴的品種是否能持續存活？這個問題，仍然在考驗著人類。,,,,,Horse-MW,蒙古野馬,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Horse-MW/Horse-MW_Pic01.jpg,蒙古野馬,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Horse-MW/Horse-MW_Pic02.jpg,蒙古野馬,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Horse-MW/Horse-MW_Pic03.jpg,蒙古野馬,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Horse-MW/Horse-MW_Pic04.jpg,,,,,,,,,,,,2015/11/23,243
歐亞大山貓,,,,MULTIPOINT ((121.5900023 24.992842)),溫帶動物區,,Eurasian lynx,Felis lynx,脊索動物門,哺乳綱,食肉目,貓科,,整個北半球，包括歐洲、亞洲及北非北部等地區的森林、灌木林及山坡多石帶。,生活在森林底層植被濃密處，不過岩石區、底層植被較少的森林、凍原等地也有牠們的蹤跡。,棕色或灰色的皮毛長而厚、能適應嚴寒的氣候，有些還有深棕色的斑點。耳後有白斑，尖端有一撮長約4公分的黑毛。腿長、腳掌覆滿密毛，尾巴短,通常在夜間活動。,肉食性。在野外捕食鳥類及野兔等囓齒類動物 ,因為美麗的皮毛而被人類大量的捕殺，也因侵擾人類家畜而遭到獵殺，在歐洲多數地區已絕跡。,,,,,Lynx,歐亞大山貓,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Lynx/Lynx_Pic01.jpg,歐亞大山貓,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Lynx/Lynx_Pic02.jpg,歐亞大山貓,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Lynx/Lynx_Pic03.jpg,歐亞大山貓,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Lynx/Lynx_Pic04.jpg,,,,,,,,,,,,2015/11/23,244
馬來長吻鱷,,,,"MULTIPOINT ((121.5830280 24.9964828),(121.5837299 24.9957106), (121.589158 24.9927709))",熱帶雨林區;溫帶動物區,,Tomistoma schlegelii?,Tomistoma?,脊索動物門,爬蟲綱,鱷目,鱷科,易危 VU,馬來半島、蘇門答臘及婆羅洲部份地區,淡水湖泊、沼澤和河流,其頭部會逐漸往口鼻縮窄，且沒有雄性恆河鱷吻端的球狀突起。體色為橄欖綠色，吻部、背上有模糊黑色橫條紋；未成年的馬來長吻鱷大多是深棕色或像巧克力的顏色。,身上有許多突起黑點，是外皮感測器官(簡稱ISO)，ISO底下有大量的神經，與感知壓力、震動的受器，可以在黑暗中偵測獵物的所在，其靈敏的程度甚至高於人類的手指頭呢！,以魚為主食，也獵捕小型脊椎動物,"瀕危的馬來長吻鱷，野外族群量少於2500隻。由於圈養的馬來長吻鱷雌鱷要15-17歲以上，雄鱷要20歲才能開始繁殖，因此世界各動物園成功繁殖的次數屈指可數。
臺北市立動物園與嘉義龍群鱷魚養殖場合作，共同進行馬來長吻鱷的保育繁殖計畫，目前已經成功孵化出許多小鱷魚。","1.一隻馬來長吻鱷約有76~84顆牙齒。
2.馬來長吻鱷大部分時間都浸泡在水中，只露出鼻孔和眼睛。
3.根據圈養資料顯示，馬來長吻鱷的求偶季節與當地的雨季配合，大約是每年的11月~2月以及4月~6月。
4.每年6~8月旱季為築巢的季節，雌鱷會將巢建在大樹基部的有機質上，以葉子、樹枝和碎木塊等建成，呈丘狀，但沒有利用雜草，這點和其他鱷魚不同。巢的直徑約1.2~1.4公尺，高約0.6公尺。每窩有15~60枚卵。
5.和其他鱷魚不同的是，馬來長嘴鱷的雙親不育幼，因此遭受捕食的小鱷魚死亡率很高。",,,,Tomistoma-schlegelii,馬來長吻鱷,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Tomistoma-schlegelii/Tomistoma-schlegelii_Pic01.jpg,馬來長吻鱷,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Tomistoma-schlegelii/Tomistoma-schlegelii_Pic02.jpg,馬來長吻鱷,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Tomistoma-schlegelii/Tomistoma-schlegelii_Pic03.jpg,馬來長吻鱷,http://www.zoo.gov.tw/iTAP/03_Animals/TemperateZoneAnimalArea/Tomistoma-schlegelii/Tomistoma-schlegelii_Pic04.jpg,,,,,,,,,,,,2016/11/9,
石虎,,,,MULTIPOINT ((121.5809003 24.9971255)),臺灣動物區,,Leopard Cat,Felis bengalensis chinensis,脊索動物門,哺乳綱,食肉目,貓科,,中國大陸南方至南亞、東南亞、臺灣、海南島。,高、低海拔的森林內多處地方。以空心樹或小穴或樹根下方為洞穴。,頭體長44.5至107公分，尾長23至44公分，體重3至7公斤。體型略大於家貓，頭小、口鼻區短，耳圓中等長。體色為灰褐色，身上有類似錢幣的黑褐色斑點，額頭有兩條灰白色縱帶，縱帶兩邊為黑色縱帶，耳後黑色有白斑。,石虎為小型肉食性貓科動物，常單獨活動，屬於夜行性。白天棲息於樹洞或岩縫中，傍晚以後才出外行獵。,不僅在地面上也在樹上覓食。以野兔、鼠類、小鹿、鳥類、爬蟲類和魚類為食。,石虎是小型囓齒類的天敵，對森林及農作物具有保護作用，可惜在棲息地破壞及獵捕壓力下，數量已極為稀少。,石虎耳背的白斑是與家貓分辨的特徵之一。,,,,FlyingSquirrel,石虎,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/FlyingSquirrel/FlyingSquirrel_Pic01.jpg,石虎,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/FlyingSquirrel/FlyingSquirrel_Pic02.jpg,石虎,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/FlyingSquirrel/FlyingSquirrel_Pic03.jpg,石虎,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/FlyingSquirrel/FlyingSquirrel_Pic04.jpg,,,,,,,,,,,https://www.youtube.com/playlist?list=PLWYak5Af5-Dt7HISiObQyDT8kndhjBPmQ,2017/9/29,245
白鼻心,,,,"MULTIPOINT ((121.580109 24.9976518), (121.5809807 24.9972057))",臺灣動物區,,Formosan Gem-faced Civet,Paguma larvata taivana,脊索動物門,哺乳綱,食肉目,靈貓科,,亞洲南部及東南部。,常出沒於森林和灌叢田野。,頭體長50.8至76.2公分，尾長通常50.8至63.6公分，體重通常3.6至5公斤。臉部通常具一個臉譜：從頭頂到鼻中線由一條白線貫穿，眼下及眼上廷至耳下部份各有一塊白斑。一般的體色為灰褐色。體軀及尾均無條紋或斑點。尾的末端色澤比基部深，腳略帶黑色。和狸貓一樣肛門臭腺味道濃烈，分泌物可以驅走敵害。頭部的標識鮮明，是一種警告訊號，提醒對手小心牠的臭彈武器。雌性具兩對乳房。,單獨活動。夜行性與樹棲性。尼泊爾的白鼻心在樹洞撫育仔獸。,雜食性。包括小型脊椎動物，昆蟲和果實。, 人類的獵捕,"白鼻心
1. 白鼻心名字的由來，是因為鼻子上方，到兩耳間有一條白色斑紋。
2. 牠是雜食性動物，特別喜歡吃水果，所以又名果子狸。
3. 人類的獵捕，繁殖場逃出或棄養的個體，都是野外族群的隱憂。
4. 氣味做記號，緊張時肛門腺會排出臭氣。
5. 特殊的腳掌構造，讓牠可以在樹枝或細籐上輕鬆行走。",,,,Civet-MP,白鼻心,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Civet-MP/Civet-MP_Pic01.jpg,白鼻心,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Civet-MP/Civet-MP_Pic02.jpg,白鼻心,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Civet-MP/Civet-MP_Pic03.jpg,白鼻心,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Civet-MP/Civet-MP_Pic04.jpg,,,,,,,,,,,https://www.youtube.com/playlist?list=PLWYak5Af5-Dv-pfMspjZvSUunEYwQmIG-,2017/9/29,246
臺灣穿山甲,,,,"MULTIPOINT ((121.5810397 24.9973151),(121.5831436 24.9959424))",臺灣動物區;熱帶雨林區,,Formosan Pangolin,Manis pentadactyla pentadactyla,脊索動物門,哺乳綱,鱗甲目,穿山甲科,,臺灣，為臺灣特有亞種。,棲息於山麓至海拔1，000公尺左右之山區，但以海拔300一500公尺左右之闊葉林或次生林較常見。,為臺灣特有亞種。頭軀幹長44-56公分，尾長31-35公分，體重3-6．3公斤。頭圓錐狀、眼小、眼瞼厚，吻端尖，口腔無牙，具長條狀舌頭，伸長時可達20公分：頭上部和身體側面布滿灰褐色鱗片；鱗間、腹面及四肢內側均有散生赤褐色粗毛；四肢短，具五爪，前肢之爪發達。,夜行性，善挖掘，白天蟄居於和穴，夜晚外出活動覓食；穿山甲善於爬樹﹐有時以前爪鉤住樹幹﹐以螺旋方式攀樹。遇敵害時﹐將頭部向腹部彎曲成球形；若在洞口抓住其尾部﹐牠會張開身上的鱗片﹐撐於洞內﹐故拖出時甚為困難。牠的嗅覺甚為敏銳﹐而視覺與聽覺則較為遲頓。,主要以白蟻、螞蟻類為食﹐取食螞蟻時﹐使用前爪抓破蟻巢﹐當螞蟻向四處散亂時﹐即伸出長舌敏捷的黏取吞食﹐通常來回舔食每分鐘可達八十次。因取食地面或地下蟻類﹐常在地面留下挖掘之痕跡。,由於捕獸鋏、盜獵、藥用、棄養或放養犬隻、棲息地破壞等因素，讓牠們生存環境非常險峻，需要我們保護，其中華穿山甲被國際自然保育聯盟(IUCN)列為極度瀕危(CR)物種。,"穿山甲
全世界共有8種穿山甲，臺灣穿山甲是中華穿山甲的3個亞種之一。日據時代在臺北文山區、臺中、臺南和高雄的低海拔丘陵區成立穿山甲天然紀念物保護區，西元1936~1960年間，穿山甲被大量捕殺製革輸出，成為當時重要的經濟產品。如今加上土地開發，過度使用農藥，讓穿山甲淪為今日的稀有動物。目前已經列為珍貴稀有保育類動物。

1. 穿山甲身長約45--55cm，全身都覆蓋灰褐色的鱗片，成分和我們的指甲相同，都是角質素。每個鱗片下方可以找到3至4根毛髮。
2. 穿山甲很會爬樹，靠敏銳的嗅覺找螞蟻和白蟻吃，尖銳的前爪適合用來撕裂蟻窩，用含黏稠唾液的舌頭來回沾食螞蟻吃。  
3. 穿山甲身上有鱗甲，會游泳，很多人以為牠是魚類，其實牠是哺乳動物。
4. 穿山甲屬於夜行性動物。分布在臺灣海拔1000公尺以下的森林。
5. 遇到危險時將身體捲成球狀，同時鱗片會直豎起來露出銳利的邊緣。
6. 會挖洞穴，洞穴內會分叉，有些會有另一出口。不同洞穴可以用來居住、覓食或躲避敵人。",,,,Pangolin,穿山甲,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Pangolin/Pangolin_Pic01.jpg,穿山甲,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Pangolin/Pangolin_Pic02.jpg,穿山甲,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Pangolin/Pangolin_Pic03.jpg,穿山甲,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Pangolin/Pangolin_Pic04.jpg,,,,,,,,,,,https://www.youtube.com/playlist?list=PLWYak5Af5-DsHAfWr5Bcsuds8hIKPJKIc,2018/12/13,248
食蛇龜,,,,MULTIPOINT ((121.5809552 24.9971802)),臺灣動物區,,Yellow-margined box turtle,Cistoclemmys flavomarginata,脊索動物門,爬蟲綱,龜鱉目,河龜科,,東亞的中國南部、臺灣和日本琉球南部。,活在低海拔山區和丘陵潮濕的森林底層或森林邊緣的農耕地附近。,體型渾圓，背甲高聳呈圓拱狀，中央有一列明顯的稜脊，腹甲無缺刻，胸盾與腹盾以韌帶連接。頭部為橄欖色，頰部黃色，眼後到頸部有一條黃色縱紋，背甲為黑褐色，中央稜脊和邊緣為黃色，腹甲為暗褐色或黑色。,單獨、日夜行性,主要以植物的果、葉與嫩芽為食。,,,,,,Turtle-YB,食蛇龜,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Turtle-YB/Turtle-YB_Pic01.jpg,食蛇龜,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Turtle-YB/Turtle-YB_Pic02.jpg,食蛇龜,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Turtle-YB/Turtle-YB_Pic03.jpg,食蛇龜,http://www.zoo.gov.tw/iTAP/03_Animals/FormosanArea/Turtle-YB/Turtle-YB_Pic04.jpg,,,,,,,,,,,,2015/11/23,249
